ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
OXA-63	3001764	protein homolog model	CARD	1	100.0	no data	no data	Brachyspira pilosicoli	4.00	0.00	4.00	8.55	69.00	46.50	0	0	0	0	N/A	N/A		807	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
PEDO-2	3003714	protein homolog model	CARD	1	100.0	no data	no data	Pedobacter sp.	1.00	0.00	1.00	1.98	17.00	23.00	0	0	0	0	N/A	N/A		858	subclass B3 PEDO beta-lactamase	carbapenem	antibiotic inactivation
vanR gene in vanI cluster	3003728	protein homolog model	CARD	1	100.0	no data	no data	Desulfitobacterium hafniense	2.00	0.00	2.00	9.59	67.00	39.50	0	0	0	0	N/A	N/A		699	glycopeptide resistance gene cluster; vanR	glycopeptide antibiotic	antibiotic target alteration
tva(A)	3004730	protein homolog model	CARD	1	100.0	no data	no data	Brachyspira hyodysenteriae	1.00	0.00	1.00	1.12	17.00	23.00	0	0	0	0	N/A	N/A		1518	Miscellaneous ABC-F subfamily ATP-binding cassette ribosomal protection proteins	pleuromutilin antibiotic	antibiotic target protection
CGA-1	3004766	protein homolog model	CARD	1	100.0	no data	no data	Chryseobacterium gleum	10.00	0.00	10.00	2.05	18.00	34.00	0	0	0	0	N/A	N/A		879	CGA beta-lactamase	penam	antibiotic inactivation
CIA-1	3004768	protein homolog model	CARD	1	100.0	no data	no data	Chryseobacterium indologenes	1.00	0.00	1.00	1.93	17.00	23.00	0	0	0	0	N/A	N/A		879	CIA beta-lactamase	carbapenem; cephalosporin	antibiotic inactivation
OXA-512	3005742	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	5.00	0.00	5.00	5.22	44.00	29.80	0	0	0	0	N/A	N/A		843	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
tet(45)	3003196	protein homolog model	Resistomes & Variants	1	89.5	NO	NO	Bacillus cereus	5.00	0.00	5.00	1.31	18.00	25.20	0	0	0	0	N/A	N/A		1377	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
OXA-193	3001478	protein homolog model	Resistomes & Variants	1	99.61	NO	NO	Campylobacter jejuni	1.00	0.00	1.00	2.84	22.00	80.00	0	0	0	0	N/A	N/A		774	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-659	3005874	protein homolog model	Resistomes & Variants	2	100.0	NO	NO	Campylobacter jejuni	2.00	0.00	2.00	4.07	22.00	45.00	0	0	0	0	N/A	N/A		327; 1338	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-608	3005829	protein homolog model	Resistomes & Variants	1	99.55	NO	NO	Campylobacter jejuni	3.00	0.00	3.00	7.95	57.00	52.67	0	0	0	0	N/A	N/A		717	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
cmeC	3000785	protein homolog model	Resistomes & Variants	1	98.75	NO	NO	Campylobacter jejuni	3.00	0.00	3.00	1.18	17.00	23.00	0	0	0	0	N/A	N/A		1446	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; cephalosporin; fusidane antibiotic	antibiotic efflux
H-NS	3000676	protein homolog model	Resistomes & Variants	3	94.12 - 100.0	YES	NO	Enterobacter asburiae; Enterobacter cloacae; Escherichia coli; Klebsiella pneumoniae	13.00	0.00	13.00	30.74	185.33	140.17	0	0	0	0	N/A	N/A		414; 414; 1527	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; cephalosporin; cephamycin; penam; tetracycline antibiotic	antibiotic efflux
adeF	3000777	protein homolog model	Resistomes & Variants	10	41.44 - 99.91	NO	NO	Enterobacter asburiae; Klebsiella pneumoniae; Bacteroides ovatus; Brucella intermedia; Pseudomonas aeruginosa; Acinetobacter baumannii	36.00	0.00	36.00	7.47	241.60	192.09	0	0	0	0	N/A	N/A		3147; 3117; 3336; 3147; 3150; 3150; 3156; 4353; 3180; 3180	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux
AAC(3)-Ib	3002530	protein homolog model	Resistomes & Variants	1	100.0	YES	NO	Escherichia coli	7.00	0.00	7.00	4.08	17.00	23.00	0	0	0	0	N/A	N/A		417	AAC(3)	aminoglycoside antibiotic	antibiotic inactivation
acrB	3000216	protein homolog model	Resistomes & Variants	1	100.0	NO	NO	Escherichia coli	2502.00	0.00	2502.00	85.94	330.00	146.47	0	0	0	0	N/A	N/A		384	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
kdpE	3003841	protein homolog model	Resistomes & Variants	3	91.74 - 99.54	NO	NO	Escherichia coli; Salmonella enterica	114.00	0.00	114.00	15.90	132.00	43.15	0	0	0	0	N/A	N/A		735; 732; 888	kdpDE	aminoglycoside antibiotic	antibiotic efflux
evgS	3000833	protein homolog model	Resistomes & Variants	1	95.07	NO	NO	Escherichia coli	4.00	0.00	4.00	3.68	45.00	36.75	0	0	0	0	N/A	N/A		1224	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; penam; tetracycline antibiotic	antibiotic efflux
APH(3'')-Ib	3002639	protein homolog model	Resistomes & Variants	3	95.65 - 99.25	YES	NO	Escherichia coli; Klebsiella pneumoniae; Acinetobacter baumannii	5.00	0.00	5.00	12.68	167.33	132.50	0	0	0	0	N/A	N/A		1881; 2496; 333	APH(3'')	aminoglycoside antibiotic	antibiotic inactivation
ArnT	3005053	protein homolog model	Resistomes & Variants	1	98.91	YES	NO	Klebsiella pneumoniae	6.00	0.00	6.00	15.28	253.00	189.33	0	0	0	0	N/A	N/A		1656	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
OmpA	3005044	protein homolog model	Resistomes & Variants	1	99.72	NO	NO	Klebsiella pneumoniae	2.00	0.00	2.00	10.08	108.00	185.50	0	0	0	0	N/A	N/A		1071	General Bacterial Porin with reduced permeability to peptide antibiotics	peptide antibiotic	reduced permeability to antibiotic
msbA	3003950	protein homolog model	Resistomes & Variants	1	92.44	NO	NO	Klebsiella pneumoniae	2.00	0.00	2.00	6.86	120.00	190.00	0	0	0	0	N/A	N/A		1749	ATP-binding cassette (ABC) antibiotic efflux pump	nitroimidazole antibiotic	antibiotic efflux
FosA6	3004111	protein homolog model	Resistomes & Variants	1	95.68	YES	NO	Klebsiella pneumoniae	2.00	0.00	2.00	12.88	165.00	199.50	0	0	0	0	N/A	N/A		1281	fosfomycin thiol transferase	phosphonic acid antibiotic	antibiotic inactivation
SHV-155	3001194	protein homolog model	Resistomes & Variants	1	100.0	YES	NO	Klebsiella pneumoniae	17.00	0.00	17.00	30.25	471.00	174.71	0	0	0	0	N/A	N/A		1557	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
Klebsiella pneumoniae KpnG	3004588	protein homolog model	Resistomes & Variants	1	99.61	NO	NO	Klebsiella pneumoniae	2.00	0.00	2.00	7.43	130.00	193.50	0	0	0	0	N/A	N/A		1749	major facilitator superfamily (MFS) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; penam; peptide antibiotic; penem	antibiotic efflux
eptB	3005047	protein homolog model	Resistomes & Variants	2	99.16 - 99.46	NO	NO	Klebsiella pneumoniae	2.00	0.00	2.00	19.95	139.50	197.00	0	0	0	0	N/A	N/A		1674; 417	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
aadA2	3002602	protein homolog model	Resistomes & Variants	3	97.27 - 100.0	YES	NO	Klebsiella pneumoniae; Shigella sonnei	12.00	0.00	12.00	20.60	246.67	168.29	0	0	0	0	N/A	N/A		831; 1674; 825	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
SHV-5	3001064	protein homolog model	Resistomes & Variants	1	99.01	NO	YES	Klebsiella pneumoniae	2.00	0.00	2.00	10.39	111.00	182.00	0	0	0	0	N/A	N/A		1068	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
Klebsiella pneumoniae OmpK37	3004122	protein homolog model	Resistomes & Variants	1	98.43	NO	NO	Klebsiella pneumoniae	4.00	0.00	4.00	21.11	292.00	194.50	0	0	0	0	N/A	N/A		1383	General Bacterial Porin with reduced permeability to beta-lactams	monobactam; carbapenem; cephalosporin; cephamycin; penam; penem	reduced permeability to antibiotic
SHV-129	3001176	protein homolog model	Resistomes & Variants	1	99.22	YES	NO	Klebsiella pneumoniae	3.00	0.00	3.00	4.55	36.00	78.33	0	0	0	0	N/A	N/A		792	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
CTX-M-66	3001927	protein homolog model	Resistomes & Variants	1	100.0	NO	NO	Klebsiella pneumoniae	4.00	0.00	4.00	14.40	302.00	184.50	0	0	0	0	N/A	N/A		2097	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
