ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
ErmN	3000592	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces fradiae	9.00	0.00	9.00	19.29	169.00	56.11	0	0	0	0	N/A	N/A		876	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration
AIM-1	3000853	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	13.00	0.00	13.00	35.64	325.00	80.15	0	0	0	0	N/A	N/A		912	AIM beta-lactamase	cephalosporin; cephamycin; penam	antibiotic inactivation
smeE	3003056	protein homolog model	CARD; Resistomes & Variants	25	97.11 - 100.0	YES	no data	Stenotrophomonas maltophilia	329.00	0.00	329.00	21.37	667.28	141.96	0	0	0	0	N/A	N/A		3123; 3123; 3123; 3123; 3123; 3105; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; tetracycline antibiotic; phenicol antibiotic	antibiotic efflux
rphA	3000444	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces sp.	102.00	0.00	102.00	82.64	2147.00	116.47	0	0	0	0	N/A	N/A		2598	rifampin phosphotransferase	rifamycin antibiotic	antibiotic inactivation
tet(40)	3000567	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	1.00	0.00	1.00	3.77	46.00	153.00	0	0	0	0	N/A	N/A		1221	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
tet(C)	3000167	protein homolog model	CARD; Resistomes & Variants	4	99.49 - 100.0	YES	no data	Aeromonas salmonicida; Pasteurella multocida; Salmonella enterica; Deinococcus radiodurans	17.00	0.00	17.00	31.33	317.50	181.19	0	0	0	0	N/A	N/A		1191; 321; 1191; 1191	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
ceoB	3003010	protein homolog model	CARD	1	100.0	no data	no data	Burkholderia cepacia	3.00	0.00	3.00	6.49	200.00	112.00	0	0	0	0	N/A	N/A		3084	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; aminoglycoside antibiotic	antibiotic efflux
EreA2	3002826	protein homolog model	CARD	1	100.0	no data	no data	Providencia stuartii	6.00	0.00	6.00	35.45	435.00	141.50	0	0	0	0	N/A	N/A		1227	macrolide esterase	macrolide antibiotic	antibiotic inactivation
Erm(41)	3000603	protein homolog model	CARD	1	100.0	no data	no data	Mycobacteroides abscessus	5.00	0.00	5.00	22.54	94.00	47.40	0	0	0	0	N/A	N/A		417	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration
ESP-1	3003717	protein homolog model	CARD	1	100.0	no data	no data	Chryseobacterium sp.	3.00	0.00	3.00	7.22	63.00	45.00	0	0	0	0	N/A	N/A		873	ESP beta-lactamase	carbapenem	antibiotic inactivation
rphB	3003992	protein homolog model	CARD	1	100.0	no data	no data	Paenibacillus sp.	11.00	0.00	11.00	23.77	631.00	95.00	0	0	0	0	N/A	N/A		2655	rifampin phosphotransferase	rifamycin antibiotic	antibiotic inactivation
mgtA	3000462	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces lividans	22.00	0.00	22.00	8.19	103.00	57.82	0	0	0	0	N/A	N/A		1257	mgt macrolide glycotransferase	macrolide antibiotic	antibiotic inactivation
OprZ	3004142	protein homolog model	CARD; Resistomes & Variants	2	97.62 - 100.0	YES	no data	Achromobacter insuavis; Achromobacter xylosoxidans	36.00	0.00	36.00	45.15	628.50	70.50	0	0	0	0	N/A	N/A		1392; 1392	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; cephalosporin	antibiotic efflux
sul4	3004361	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	23.00	0.00	23.00	50.58	437.00	137.70	0	0	0	0	N/A	N/A		864	sulfonamide resistant sul	sulfonamide antibiotic	antibiotic target replacement
OXA-308	3001763	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter gerneri	1.00	0.00	1.00	2.14	18.00	34.00	0	0	0	0	N/A	N/A		840	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
cmlA9	3005043	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	4.00	0.00	4.00	20.82	253.00	116.75	0	0	0	0	N/A	N/A		1215	major facilitator superfamily (MFS) antibiotic efflux pump	phenicol antibiotic	antibiotic efflux
AFM-1	3006890	protein homolog model	CARD	1	100.0	no data	no data	Alcaligenes faecalis	6.00	0.00	6.00	11.19	90.00	54.50	0	0	0	0	N/A	N/A		804	AFM beta-lactamase	carbapenem	antibiotic inactivation
ELM-1	3006885	protein homolog model	CARD	1	100.0	no data	no data	Bacteria, Viruses,	1.00	0.00	1.00	1.80	17.00	23.00	0	0	0	0	N/A	N/A		942	ELM beta-lactamase	carbapenem	antibiotic inactivation
MYX-1	3006955	protein homolog model	CARD	1	100.0	no data	no data	Myxococcus	2.00	0.00	2.00	7.51	59.00	45.00	0	0	0	0	N/A	N/A		786	MYX beta-lactamase	carbapenem	antibiotic inactivation
SGM-7	3006993	protein homolog model	CARD	1	100.0	no data	no data	Bacteria, Viruses,	12.00	0.00	12.00	52.40	514.00	91.17	0	0	0	0	N/A	N/A		981	SGM beta-lactamase	carbapenem	antibiotic inactivation
SRT-3	3006853	protein homolog model	CARD	1	100.0	no data	no data	Bacteria, Viruses,	3.00	0.00	3.00	7.39	84.00	48.67	0	0	0	0	N/A	N/A		1137	SRT beta-lactamase	cephalosporin	antibiotic inactivation
Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	3004480	protein homolog model	CARD; Resistomes & Variants	41	84.09 - 100.0	YES	no data	Bifidobacterium adolescentis; Bifidobacterium animalis; Bifidobacterium bifidum; Bifidobacterium longum; Bifidobacterium thermophilum; Parascardovia denticolens; Bifidobacterium breve; Gardnerella vaginalis; Bifidobacterium dentium	4228.00	0.00	4228.00	25.89	927.61	121.80	0	0	0	0	N/A	N/A		3561; 3561; 3561; 3561; 3561; 3561; 3684; 3633; 3684; 3684; 3564; 3684; 3684; 3684; 3633; 3705; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3570; 3570; 3570; 3552; 3564; 3567; 3561; 3561	rifamycin-resistant beta-subunit of RNA polymerase (rpoB)	rifamycin antibiotic	antibiotic target alteration; antibiotic target replacement
vanS gene in vanO cluster	3002941	protein homolog model	CARD	1	100.0	no data	no data	Rhodococcus hoagii	11.00	0.00	11.00	55.49	576.00	109.55	0	0	0	0	N/A	N/A		1038	vanS; glycopeptide resistance gene cluster	glycopeptide antibiotic	antibiotic target alteration
vanR gene in vanO cluster	3002930	protein homolog model	CARD; Resistomes & Variants	6	88.74 - 100.0	YES	no data	Rhodococcus hoagii; Nocardia terpenica; Nocardia farcinica; Mycolicibacterium fortuitum	324.00	0.00	324.00	64.77	462.83	105.93	0	0	0	0	N/A	N/A		702; 696; 807; 696; 696; 696	glycopeptide resistance gene cluster; vanR	glycopeptide antibiotic	antibiotic target alteration
vanXY gene in vanL cluster	3002968	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus faecalis	1.00	0.00	1.00	3.09	18.00	34.00	0	0	0	0	N/A	N/A		582	glycopeptide resistance gene cluster; vanXY	glycopeptide antibiotic	antibiotic target alteration
tet(O/W/O)	3007123	protein homolog model	CARD	1	100.0	no data	no data	Megasphaera elsdenii	1.00	0.00	1.00	7.81	150.00	199.00	0	0	0	0	N/A	N/A		1920	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
Streptomyces venezuelae rox	3007209	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces venezuelae	29.00	0.00	29.00	60.10	860.00	80.10	0	0	0	0	N/A	N/A		1431	rifampin monooxygenase	rifamycin antibiotic	antibiotic inactivation
HelR	3007208	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces venezuelae	23.00	0.00	23.00	55.51	1204.00	107.57	0	0	0	0	N/A	N/A		2169	helicase-like RNA polymerase protection protein	rifamycin antibiotic	antibiotic target protection
mdeA	3007011	protein homolog model	Resistomes & Variants	2	42.37 - 74.83	NO	NO	Bacillus cereus; Streptococcus sobrinus	3.00	0.00	3.00	2.24	31.00	45.50	0	0	0	0	N/A	N/A		1392; 1362	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic; aminoglycoside antibiotic; penam; tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux
adeF	3000777	protein homolog model	Resistomes & Variants	297	40.44 - 86.4	YES	YES	Comamonas testosteroni; Delftia tsuruhatensis; Burkholderia dolosa; Aeromonas hydrophila; Burkholderia oklahomensis; Methylorubrum populi; Pseudomonas stutzeri; Bordetella bronchiseptica; Burkholderia contaminans; Klebsiella aerogenes; Cupriavidus campinensis; Pseudomonas koreensis; Pseudomonas putida; Pseudomonas monteilii; Cronobacter sakazakii; Aeromonas caviae; Serratia rubidaea; Enterobacter roggenkampii; Aeromonas enteropelogenes; Burkholderia vietnamiensis; Luteibacter pinisoli; Pseudomonas chlororaphis; Burkholderia pseudomallei; Burkholderia cepacia; Enterobacter hormaechei; Burkholderia glumae; Ralstonia pickettii; Bordetella hinzii; Burkholderia thailandensis; Pseudomonas brassicacearum; Achromobacter xylosoxidans; Sphingobium yanoikuyae; Burkholderia multivorans; Klebsiella michiganensis; Rhizobium leguminosarum; Inquilinus limosus; Pseudomonas fluorescens; Pseudomonas mendocina; Leclercia adecarboxylata; Bordetella petrii; Orrella dioscoreae; Rhodanobacter glycinis; Pseudomonas aeruginosa; Stenotrophomonas maltophilia; Burkholderia cenocepacia; Ralstonia solanacearum; Cupriavidus metallidurans; Cronobacter universalis; Bordetella pertussis; Pseudomonas syringae; Burkholderia ambifaria; Serratia marcescens; Aeromonas veronii; Rhodopseudomonas palustris; Laribacter hongkongensis; Ralstonia mannitolilytica; Burkholderia lata; Dechloromonas aromatica	7194.00	0.00	7194.00	29.37	936.36	122.84	0	0	0	0	N/A	N/A		3231; 3231; 3231; 3231; 3231; 3231; 3195; 3231; 3156; 3252; 3156; 3252; 3252; 3252; 3156; 3252; 3252; 3186; 3201; 3105; 3150; 3150; 3150; 3129; 3150; 3150; 3129; 3150; 3150; 3150; 3150; 3129; 3105; 3138; 3186; 3192; 3210; 3195; 3195; 3225; 3186; 3135; 3171; 3171; 3171; 3171; 3135; 3138; 3171; 3138; 3171; 3171; 3180; 3138; 3180; 3186; 3192; 3174; 3114; 3165; 3156; 3210; 3123; 3198; 3099; 3180; 3180; 3180; 3180; 3153; 3129; 3123; 3147; 3180; 3117; 3117; 3117; 3150; 3150; 3150; 3135; 3156; 3150; 3111; 3150; 3150; 3201; 3201; 3189; 3129; 3186; 3186; 3114; 3147; 4731; 3192; 3186; 3147; 3162; 3189; 3174; 3201; 3114; 3114; 3192; 3186; 3207; 3207; 3186; 3186; 3186; 3300; 3096; 3096; 3222; 3183; 3216; 3183; 3231; 3162; 3216; 3144; 3189; 3189; 3174; 3114; 3114; 3336; 3171; 3186; 3201; 3183; 3201; 3201; 3171; 3186; 3201; 3201; 3201; 3180; 3147; 3183; 3183; 3168; 3183; 3147; 3168; 3183; 3168; 3183; 3189; 3147; 3099; 3210; 3099; 3147; 3099; 3180; 3162; 3099; 3150; 3090; 3165; 3150; 3099; 3117; 3153; 3099; 3099; 3210; 3162; 3162; 3162; 3090; 3099; 3144; 3135; 3144; 3138; 3144; 3147; 3144; 3180; 3144; 3114; 3207; 3210; 3186; 3225; 3186; 3204; 3240; 3219; 3186; 3171; 3186; 3192; 3216; 3171; 3138; 3138; 3144; 3171; 3171; 3171; 3171; 3171; 3171; 3171; 3171; 3171; 3171; 3171; 3171; 3171; 3171; 3126; 3171; 3171; 3171; 3171; 3171; 3192; 3174; 3186; 3192; 3201; 3174; 3150; 3207; 3162; 3210; 3156; 3162; 3210; 3156; 3156; 3210; 3150; 3162; 3156; 3213; 3210; 3150; 3153; 3150; 3147; 3153; 3192; 3150; 3252; 3147; 3090; 3147; 3177; 3216; 3195; 3201; 3138; 3138; 3138; 3135; 3135; 3105; 3111; 3150; 3150; 3105; 3150; 3150; 3243; 3222; 3237; 3141; 3237; 3237; 3141; 3237; 3141; 3234; 3237; 3156; 3234; 3198; 3198; 3198; 3159; 3159; 3207; 3153; 3192; 3174; 3195; 3195; 3201; 3159; 3189	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux
OXA-633	3005854	protein homolog model	Resistomes & Variants	1	98.68	NO	NO	Campylobacter jejuni	1.00	0.00	1.00	2.63	18.00	34.00	0	0	0	0	N/A	N/A		684	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-608	3005829	protein homolog model	Resistomes & Variants	1	99.55	NO	NO	Campylobacter jejuni	302.00	0.00	302.00	19.80	142.00	54.81	0	0	0	0	N/A	N/A		717	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
tet(O)	3000190	protein homolog model	Resistomes & Variants	1	98.95	NO	NO	Campylobacter jejuni	1.00	0.00	1.00	1.89	33.00	135.00	0	0	0	0	N/A	N/A		1746	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
sul2	3000412	protein homolog model	Resistomes & Variants	10	95.0 - 100.0	YES	NO	Actinobacillus pleuropneumoniae; Histophilus somni; Escherichia coli; Klebsiella pneumoniae; Vibrio cholerae; Salmonella enterica; Acinetobacter baumannii	41.00	0.00	41.00	37.74	241.90	161.44	0	0	0	0	N/A	N/A		447; 846; 237; 120; 519; 816; 816; 816; 696; 918	sulfonamide resistant sul	sulfonamide antibiotic	antibiotic target replacement
qacG	3007015	protein homolog model	Resistomes & Variants	3	38.89 - 48.11	YES	NO	Histophilus somni; Pasteurella multocida; Klebsiella pneumoniae; Burkholderia cenocepacia	48547.00	0.00	48547.00	58.66	713.67	76.97	0	0	0	0	N/A	N/A		333; 1314; 1182	small multidrug resistance (SMR) antibiotic efflux pump	disinfecting agents and antiseptics	antibiotic efflux
