ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
vanR gene in vanI cluster	3003728	protein homolog model	CARD	1	100.0	no data	no data	Desulfitobacterium hafniense	1.00	0.00	1.00	2.43	17.00	23.00	0	0	0	0	N/A	N/A		699	glycopeptide resistance gene cluster; vanR	glycopeptide antibiotic	antibiotic target alteration
CIA-3	3004770	protein homolog model	CARD	1	100.0	no data	no data	Chryseobacterium indologenes	1.00	0.00	1.00	1.93	17.00	23.00	0	0	0	0	N/A	N/A		879	CIA beta-lactamase	carbapenem; cephalosporin	antibiotic inactivation
ALI-1	3006894	protein homolog model	CARD	1	100.0	no data	no data	Bacteria, Viruses,	5.00	0.00	5.00	57.86	427.00	140.00	0	0	0	0	N/A	N/A		738	ALI beta-lactamase	carbapenem	antibiotic inactivation
vanT gene in vanC cluster	3002970	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus gallinarum	2.00	0.00	2.00	8.25	173.00	199.50	0	0	0	0	N/A	N/A		2097	glycopeptide resistance gene cluster; vanT	glycopeptide antibiotic	antibiotic target alteration
tet(45)	3003196	protein homolog model	Resistomes & Variants	1	89.5	NO	NO	Bacillus cereus	1.00	0.00	1.00	1.31	18.00	34.00	0	0	0	0	N/A	N/A		1377	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
OXA-659	3005874	protein homolog model	Resistomes & Variants	1	100.0	NO	NO	Campylobacter jejuni	1.00	0.00	1.00	6.42	21.00	45.00	0	0	0	0	N/A	N/A		327	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-608	3005829	protein homolog model	Resistomes & Variants	1	99.55	NO	NO	Campylobacter jejuni	38.00	0.00	38.00	7.11	51.00	44.82	0	0	0	0	N/A	N/A		717	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
cmeC	3000785	protein homolog model	Resistomes & Variants	1	98.75	NO	NO	Campylobacter jejuni	2.00	0.00	2.00	1.18	17.00	23.00	0	0	0	0	N/A	N/A		1446	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; cephalosporin; fusidane antibiotic	antibiotic efflux
CRP	3000518	protein homolog model	Resistomes & Variants	27	94.29 - 99.52	YES	NO	Providencia alcalifaciens; Vibrio metoecus; Vibrio parahaemolyticus; Vibrio cholerae; Proteus vulgaris; Vibrio vulnificus; Vibrio mimicus; Proteus mirabilis; Serratia liquefaciens; Vibrio alginolyticus; Vibrio owensii; Edwardsiella tarda; Vibrio fluvialis; Cronobacter turicensis	157.00	0.00	157.00	35.09	222.15	134.67	0	0	0	0	N/A	N/A		633; 633; 633; 633; 633; 633; 636; 633; 633; 633; 633; 633; 633; 633; 633; 633; 633; 633; 633; 633; 633; 633; 633; 633; 633; 633; 633	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux
Mef(En2)	3004659	protein homolog model	Resistomes & Variants	1	99.25	NO	NO	Phocaeicola vulgatus	1.00	0.00	1.00	1.74	21.00	67.00	0	0	0	0	N/A	N/A		1206	major facilitator superfamily (MFS) antibiotic efflux pump	macrolide antibiotic	antibiotic efflux
adeF	3000777	protein homolog model	Resistomes & Variants	10	41.55 - 43.34	YES	NO	Photobacterium profundum; Shewanella putrefaciens; Vibrio alginolyticus; Pseudomonas fluorescens; Vibrio owensii; Vibrio harveyi; Vibrio fluvialis	77.00	0.00	77.00	14.60	460.10	117.83	0	0	0	0	N/A	N/A		3156; 3156; 3135; 3153; 3153; 3147; 3153; 3153; 3153; 3129	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux
rsmA	3005069	protein homolog model	Resistomes & Variants	3	83.61 - 89.29	YES	NO	Photobacterium profundum; Shewanella putrefaciens; Enterobacter hormaechei	16.00	0.00	16.00	90.57	175.33	119.15	0	0	0	0	N/A	N/A		198; 198; 186	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux
emrY	3000254	protein homolog model	Resistomes & Variants	1	99.61	NO	NO	Escherichia coli	14.00	0.00	14.00	3.70	57.00	66.64	0	0	0	0	N/A	N/A		1539	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
AcrF	3000502	protein homolog model	Resistomes & Variants	1	99.28	NO	NO	Escherichia coli	1.00	0.00	1.00	4.47	78.00	174.00	0	0	0	0	N/A	N/A		1746	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; cephamycin; penam	antibiotic efflux
acrB	3000216	protein homolog model	Resistomes & Variants	1	100.0	NO	NO	Escherichia coli	1827.00	0.00	1827.00	86.20	331.00	158.86	0	0	0	0	N/A	N/A		384	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
Escherichia coli mdfA	3001328	protein homolog model	Resistomes & Variants	2	96.25 - 97.58	NO	NO	Escherichia coli	2.00	0.00	2.00	3.63	20.50	52.50	0	0	0	0	N/A	N/A		387; 1206	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux
sul1	3000410	protein homolog model	Resistomes & Variants	1	99.07	YES	NO	Escherichia coli	654.00	0.00	654.00	54.90	308.00	140.93	0	0	0	0	N/A	N/A		561	sulfonamide resistant sul	sulfonamide antibiotic	antibiotic target replacement
kdpE	3003841	protein homolog model	Resistomes & Variants	2	91.74 - 99.54	NO	NO	Escherichia coli; Salmonella enterica	141.00	0.00	141.00	18.00	155.00	49.53	0	0	0	0	N/A	N/A		735; 888	kdpDE	aminoglycoside antibiotic	antibiotic efflux
YojI	3003952	protein homolog model	Resistomes & Variants	1	99.18	NO	NO	Escherichia coli	33.00	0.00	33.00	18.35	71.00	56.03	0	0	0	0	N/A	N/A		387	ATP-binding cassette (ABC) antibiotic efflux pump	peptide antibiotic	antibiotic efflux
H-NS	3000676	protein homolog model	Resistomes & Variants	1	100.0	NO	NO	Escherichia coli	1.00	0.00	1.00	4.11	17.00	23.00	0	0	0	0	N/A	N/A		414	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; cephalosporin; cephamycin; penam; tetracycline antibiotic	antibiotic efflux
mdtP	3003550	protein homolog model	Resistomes & Variants	1	98.16	NO	NO	Escherichia coli	4.00	0.00	4.00	13.84	203.00	199.75	0	0	0	0	N/A	N/A		1467	major facilitator superfamily (MFS) antibiotic efflux pump	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux
tet(35)	3000481	protein homolog model	Resistomes & Variants	1	95.39	YES	NO	Vibrio parahaemolyticus	2.00	0.00	2.00	9.24	148.00	154.50	0	0	0	0	N/A	N/A		1602	ATP-binding cassette (ABC) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
SHV-129	3001176	protein homolog model	Resistomes & Variants	1	99.22	YES	NO	Klebsiella pneumoniae	7.00	0.00	7.00	14.14	112.00	93.43	0	0	0	0	N/A	N/A		792	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
armA	3000858	protein homolog model	Resistomes & Variants	1	98.97	NO	NO	Klebsiella pneumoniae	3.00	0.00	3.00	5.10	30.00	45.00	0	0	0	0	N/A	N/A		588	16S rRNA methyltransferase (G1405)	aminoglycoside antibiotic	antibiotic target alteration
tet(A)	3000165	protein homolog model	Resistomes & Variants	1	96.49	NO	NO	Salmonella enterica	7.00	0.00	7.00	24.36	57.00	46.43	0	0	0	0	N/A	N/A		234	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
