ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
smeE	3003056	protein homolog model	CARD; Resistomes & Variants	27	95.58 - 100.0	YES	no data	Stenotrophomonas maltophilia	318.00	0.00	318.00	20.62	644.04	146.33	0	0	0	0	N/A	N/A		3123; 3123; 3123; 3123; 3105; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; tetracycline antibiotic; phenicol antibiotic	antibiotic efflux
carA	3002817	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces thermotolerans	204.00	0.00	204.00	61.17	1013.00	107.11	0	0	0	0	N/A	N/A		1656	Miscellaneous ABC-F subfamily ATP-binding cassette ribosomal protection proteins	macrolide antibiotic	antibiotic target protection
rphA	3000444	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces sp.	89.00	0.00	89.00	71.67	1862.00	99.85	0	0	0	0	N/A	N/A		2598	rifampin phosphotransferase	rifamycin antibiotic	antibiotic inactivation
APH(3')-IIc	3002646	protein homolog model	CARD	1	100.0	no data	no data	Stenotrophomonas maltophilia	7.00	0.00	7.00	23.13	186.00	66.14	0	0	0	0	N/A	N/A		804	APH(3')	aminoglycoside antibiotic	antibiotic inactivation
lsaB	3003111	protein homolog model	CARD	1	100.0	no data	no data	Mammaliicoccus sciuri	3.00	0.00	3.00	5.61	83.00	45.00	0	0	0	0	N/A	N/A		1479	lsa-type ABC-F protein	lincosamide antibiotic; streptogramin antibiotic; pleuromutilin antibiotic	antibiotic target protection
LRA-3	3002510	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	5.00	0.00	5.00	21.67	197.00	84.60	0	0	0	0	N/A	N/A		909	subclass B3 LRA beta-lactamase	cephalosporin; penam	antibiotic inactivation
gimA	3000463	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces ambofaciens	37.00	0.00	37.00	21.53	270.00	76.97	0	0	0	0	N/A	N/A		1254	gimA family macrolide glycosyltransferase	macrolide antibiotic	antibiotic inactivation
PEDO-2	3003714	protein homolog model	CARD	1	100.0	no data	no data	Pedobacter sp.	2.00	0.00	2.00	6.88	59.00	39.50	0	0	0	0	N/A	N/A		858	subclass B3 PEDO beta-lactamase	carbapenem	antibiotic inactivation
mgtA	3000462	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces lividans	38.00	0.00	38.00	24.50	308.00	65.42	0	0	0	0	N/A	N/A		1257	mgt macrolide glycotransferase	macrolide antibiotic	antibiotic inactivation
OXA-308	3001763	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter gerneri	1.00	0.00	1.00	2.26	19.00	34.00	0	0	0	0	N/A	N/A		840	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
CSP-1	3006871	protein homolog model	CARD	1	100.0	no data	no data	Bacteria, Viruses,	1.00	0.00	1.00	2.07	19.00	47.00	0	0	0	0	N/A	N/A		918	CSP beta-lactamase	cephalosporin	antibiotic inactivation
ELM-1	3006885	protein homolog model	CARD	1	100.0	no data	no data	Bacteria, Viruses,	2.00	0.00	2.00	11.46	108.00	61.50	0	0	0	0	N/A	N/A		942	ELM beta-lactamase	carbapenem	antibiotic inactivation
GOB-34	3005683	protein homolog model	CARD	1	100.0	no data	no data	Bacteria, Viruses,	3.00	0.00	3.00	6.07	53.00	37.67	0	0	0	0	N/A	N/A		873	GOB beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
STA-1	3007000	protein homolog model	CARD	1	100.0	no data	no data	Bacteria, Viruses,	1.00	0.00	1.00	2.42	19.00	34.00	0	0	0	0	N/A	N/A		786	STA beta-lactamase	carbapenem	antibiotic inactivation
Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	3004480	protein homolog model	CARD; Resistomes & Variants	46	84.09 - 100.0	YES	no data	Bifidobacterium adolescentis; Bifidobacterium animalis; Bifidobacterium bifidum; Bifidobacterium longum; Bifidobacterium thermophilum; Parascardovia denticolens; Bifidobacterium breve; Gardnerella vaginalis; Bifidobacterium dentium	4172.00	0.00	4172.00	24.37	873.30	122.18	0	0	0	0	N/A	N/A		3561; 3561; 3561; 3561; 3561; 3561; 3684; 3633; 3684; 3684; 3564; 3564; 3684; 3684; 3684; 3705; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3570; 3570; 3552; 3564; 3564; 3564; 3564; 3567; 3585; 3585; 3561; 3561; 3561	rifamycin-resistant beta-subunit of RNA polymerase (rpoB)	rifamycin antibiotic	antibiotic target alteration; antibiotic target replacement
PRC-1	3007085	protein homolog model	CARD; Resistomes & Variants	2	81.28 - 100.0	no data	no data	Pseudomonas wenzhouensis; Pseudomonas mendocina	48.00	0.00	48.00	20.30	231.00	71.52	0	0	0	0	N/A	N/A		1140; 1137	PRC beta-lactamase	cephalosporin; penam	antibiotic inactivation
Streptomyces venezuelae rox	3007209	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces venezuelae	25.00	0.00	25.00	56.18	804.00	96.44	0	0	0	0	N/A	N/A		1431	rifampin monooxygenase	rifamycin antibiotic	antibiotic inactivation
HelR	3007208	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces venezuelae	19.00	0.00	19.00	62.98	1366.00	94.53	0	0	0	0	N/A	N/A		2169	helicase-like RNA polymerase protection protein	rifamycin antibiotic	antibiotic target protection
BcII	3002878	protein homolog model	Resistomes & Variants	2	90.62 - 94.14	NO	NO	Bacillus cereus	2.00	0.00	2.00	2.40	18.50	34.50	0	0	0	0	N/A	N/A		771; 771	subclass B1 Bacillus cereus Bc beta-lactamase	cephalosporin; penam	antibiotic inactivation
mdeA	3007011	protein homolog model	Resistomes & Variants	1	55.02	NO	NO	Lactobacillus gasseri	1.00	0.00	1.00	1.25	17.00	23.00	0	0	0	0	N/A	N/A		1365	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic; aminoglycoside antibiotic; penam; tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux
adeF	3000777	protein homolog model	Resistomes & Variants	326	40.34 - 86.4	YES	YES	Comamonas testosteroni; Campylobacter concisus; Delftia tsuruhatensis; Enterobacter cloacae; Aeromonas hydrophila; Methylorubrum populi; Enterobacter asburiae; Pseudomonas stutzeri; Bordetella bronchiseptica; Escherichia coli; Burkholderia contaminans; Cupriavidus campinensis; Pseudomonas koreensis; Pseudomonas putida; Pseudomonas monteilii; Aeromonas caviae; Aeromonas enteropelogenes; Burkholderia vietnamiensis; Luteibacter pinisoli; Cronobacter dublinensis; Pseudomonas chlororaphis; Pseudomonas fluorescens; Burkholderia pseudomallei; Burkholderia cepacia; Burkholderia glumae; Ralstonia pickettii; Burkholderia thailandensis; Achromobacter xylosoxidans; Burkholderia multivorans; Klebsiella michiganensis; Serratia liquefaciens; Rhizobium leguminosarum; Inquilinus limosus; Klebsiella quasipneumoniae; Pseudomonas mendocina; Bordetella petrii; Orrella dioscoreae; Rhodanobacter glycinis; Pseudomonas aeruginosa; Stenotrophomonas maltophilia; Burkholderia cenocepacia; Ralstonia solanacearum; Cupriavidus metallidurans; Bordetella pertussis; Pseudomonas syringae; Burkholderia ambifaria; Serratia marcescens; Aeromonas veronii; Rhodopseudomonas palustris; Laribacter hongkongensis; Pseudomonas synxantha; Ralstonia mannitolilytica; Burkholderia lata; Dechloromonas aromatica	7135.00	0.00	7135.00	27.90	890.28	126.07	0	0	0	0	N/A	N/A		3231; 3231; 3231; 3231; 3231; 3195; 3231; 3195; 3231; 3231; 3126; 3156; 3252; 3252; 3210; 3156; 3252; 3156; 3252; 3252; 3156; 3252; 3252; 3114; 3153; 3105; 3150; 3150; 3129; 3150; 3129; 3105; 3129; 3150; 3129; 3105; 3192; 3210; 3195; 3195; 3195; 3225; 3186; 3114; 3114; 3171; 3171; 3171; 3138; 3171; 3171; 3171; 3138; 3138; 3171; 3135; 3171; 3135; 3138; 3171; 3171; 3171; 3171; 3171; 3180; 3138; 3180; 3186; 3180; 3186; 3186; 3180; 2571; 3192; 3165; 3156; 3189; 3189; 3201; 3099; 3099; 3129; 3210; 3099; 3126; 3180; 3129; 3129; 3153; 3180; 3180; 3129; 3177; 3180; 3180; 3123; 3150; 3195; 3150; 3201; 3201; 3201; 3189; 3150; 3117; 3150; 3180; 3144; 3093; 3177; 3186; 3099; 3180; 3177; 3114; 3144; 3141; 3144; 4731; 3174; 3174; 3186; 3147; 3201; 3186; 3207; 3207; 3207; 3186; 3186; 3183; 3222; 3216; 3183; 3216; 3216; 3216; 3183; 3216; 3216; 3162; 3216; 3216; 3144; 3216; 3186; 3249; 3186; 3168; 3174; 3174; 3114; 3153; 3114; 3114; 3138; 3201; 3201; 3147; 3147; 3183; 3189; 3147; 3099; 3099; 3165; 3099; 3099; 3180; 3099; 3099; 3099; 3096; 3099; 3165; 3093; 3183; 3150; 3090; 3093; 3180; 3099; 3192; 3099; 3255; 3102; 3210; 3192; 3093; 3099; 3099; 3099; 3099; 3153; 3144; 3180; 3144; 3144; 3135; 3180; 3180; 3144; 3180; 3141; 3144; 3180; 3138; 3138; 3180; 3207; 3210; 3210; 3225; 3186; 3186; 3204; 3240; 3171; 3177; 3189; 3138; 2871; 3183; 4212; 3144; 3171; 3171; 3171; 3171; 3171; 3171; 3171; 3171; 3171; 3171; 3171; 3171; 3126; 3171; 3171; 3171; 3171; 3171; 3171; 3171; 3171; 3177; 3171; 3171; 3171; 3171; 3186; 3174; 3192; 3201; 3174; 3132; 3192; 3174; 3174; 3174; 3150; 3156; 3162; 3207; 3210; 3162; 3210; 3162; 3210; 3156; 3156; 3210; 3210; 3213; 3156; 3150; 3207; 3156; 3150; 3150; 3150; 3153; 3192; 3183; 3252; 3135; 3177; 3138; 3138; 3144; 3135; 3138; 3144; 3138; 3144; 3144; 3138; 3105; 3105; 3111; 3150; 3105; 3105; 3105; 3243; 3222; 3141; 3237; 3237; 3231; 3237; 3237; 3198; 3159; 3159; 3159; 3099; 3153; 3207; 3207; 3174; 3192; 3195; 3195; 3189	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux
OXA-608	3005829	protein homolog model	Resistomes & Variants	1	99.55	NO	NO	Campylobacter jejuni	384.00	0.00	384.00	14.23	102.00	54.53	0	0	0	0	N/A	N/A		717	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
cmeA	3000783	protein homolog model	Resistomes & Variants	1	96.19	NO	NO	Campylobacter jejuni	3.00	0.00	3.00	8.79	101.00	64.33	0	0	0	0	N/A	N/A		1149	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; cephalosporin; fusidane antibiotic	antibiotic efflux
sul2	3000412	protein homolog model	Resistomes & Variants	6	96.55 - 100.0	YES	NO	Actinobacillus pleuropneumoniae; Histophilus somni; Escherichia coli; Vibrio cholerae; Acinetobacter baumannii	135.00	0.00	135.00	42.69	269.17	143.52	0	0	0	0	N/A	N/A		447; 846; 237; 657; 816; 918	sulfonamide resistant sul	sulfonamide antibiotic	antibiotic target replacement
mdtC	3000794	protein homolog model	Resistomes & Variants	6	92.39 - 95.73	YES	NO	Enterobacter cloacae; Klebsiella pneumoniae; Klebsiella michiganensis; Enterobacter cancerogenus	136.00	0.00	136.00	61.43	514.00	86.85	0	0	0	0	N/A	N/A		3078; 609; 249; 351; 351; 3078	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminocoumarin antibiotic	antibiotic efflux
AAC(6')-Ia	3002545	protein homolog model	Resistomes & Variants	1	100.0	NO	YES	Enterobacter cloacae	2.00	0.00	2.00	27.08	143.00	133.00	0	0	0	0	N/A	N/A		528	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
CRP	3000518	protein homolog model	Resistomes & Variants	1	97.62	YES	NO	Providencia alcalifaciens	1.00	0.00	1.00	2.84	18.00	34.00	0	0	0	0	N/A	N/A		633	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux
cphA2	3003099	protein homolog model	Resistomes & Variants	1	97.63	YES	NO	Aeromonas hydrophila	3.00	0.00	3.00	9.06	69.00	56.00	0	0	0	0	N/A	N/A		762	CphA beta-lactamase	carbapenem	antibiotic inactivation
qacJ	3007014	protein homolog model	Resistomes & Variants	5	36.89 - 55.14	YES	NO	Aeromonas hydrophila; Bacillus halotolerans; Bacillus subtilis; Pseudomonas aeruginosa; Stenotrophomonas maltophilia	34.00	0.00	34.00	20.92	70.00	38.54	0	0	0	0	N/A	N/A		330; 378; 324; 333; 333	small multidrug resistance (SMR) antibiotic efflux pump	disinfecting agents and antiseptics	antibiotic efflux
imiH	3003094	protein homolog model	Resistomes & Variants	1	97.63	NO	NO	Aeromonas hydrophila	7.00	0.00	7.00	10.59	81.00	43.71	0	0	0	0	N/A	N/A		765	CphA beta-lactamase	carbapenem	antibiotic inactivation
amrB	3002983	protein homolog model	Resistomes & Variants	5	93.29 - 100.0	YES	NO	Burkholderia oklahomensis; Escherichia coli; Burkholderia pseudomallei; Burkholderia thailandensis	155.00	0.00	155.00	37.86	671.60	102.57	0	0	0	0	N/A	N/A		3174; 225; 3132; 4122; 3186	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminoglycoside antibiotic	antibiotic efflux
CfxA2	3003002	protein homolog model	Resistomes & Variants	1	99.38	NO	NO	Phocaeicola vulgatus	6.00	0.00	6.00	53.62	518.00	154.00	0	0	0	0	N/A	N/A		966	CfxA beta-lactamase	cephamycin	antibiotic inactivation
CfxA4	3003005	protein homolog model	Resistomes & Variants	1	99.69	NO	NO	Parabacteroides distasonis; Phocaeicola vulgatus	2.00	0.00	2.00	3.21	31.00	68.00	0	0	0	0	N/A	N/A		966	CfxA beta-lactamase	cephamycin	antibiotic inactivation
YojI	3003952	protein homolog model	Resistomes & Variants	1	96.51	NO	NO	Enterobacter asburiae	1.00	0.00	1.00	6.90	18.00	34.00	0	0	0	0	N/A	N/A		261	ATP-binding cassette (ABC) antibiotic efflux pump	peptide antibiotic	antibiotic efflux
RbpA	3000245	protein homolog model	Resistomes & Variants	4	90.99 - 98.21	YES	NO	Mycobacterium avium; Mycolicibacterium septicum; Mycobacterium colombiense	29.00	0.00	29.00	38.54	129.75	84.93	0	0	0	0	N/A	N/A		336; 339; 336; 336	RbpA bacterial RNA polymerase-binding protein	rifamycin antibiotic	antibiotic target protection
mtrA	3000816	protein homolog model	Resistomes & Variants	6	96.49 - 99.56	YES	NO	Mycobacterium avium; Mycobacterium tuberculosis; Mycolicibacterium septicum; Mycobacterium colombiense	145.00	0.00	145.00	57.34	395.00	92.50	0	0	0	0	N/A	N/A		687; 687; 717; 687; 687; 687	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; penam	antibiotic efflux
sul1	3000410	protein homolog model	Resistomes & Variants	13	98.93 - 100.0	YES	YES	Escherichia coli; Klebsiella pneumoniae; Salmonella enterica; Enterobacter hormaechei; Pseudomonas aeruginosa; Enterobacter kobei; Acinetobacter baumannii; Aeromonas veronii	10347.00	0.00	10347.00	37.94	310.23	132.42	0	0	0	0	N/A	N/A		1161; 1026; 936; 939; 519; 678; 582; 591; 969; 612; 894; 1053; 840	sulfonamide resistant sul	sulfonamide antibiotic	antibiotic target replacement
acrB	3000216	protein homolog model	Resistomes & Variants	2	96.0 - 100.0	NO	NO	Escherichia coli; Klebsiella michiganensis	2190.00	0.00	2190.00	50.42	181.00	100.16	0	0	0	0	N/A	N/A		384; 165	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
mdtO	3003549	protein homolog model	Resistomes & Variants	1	98.13	NO	NO	Escherichia coli	5.00	0.00	5.00	7.10	151.00	112.00	0	0	0	0	N/A	N/A		2127	major facilitator superfamily (MFS) antibiotic efflux pump	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux
CTX-M-167	3005590	protein homolog model	Resistomes & Variants	1	100.0	YES	NO	Escherichia coli	4.00	0.00	4.00	26.29	194.00	123.75	0	0	0	0	N/A	N/A		738	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
Escherichia coli mdfA	3001328	protein homolog model	Resistomes & Variants	1	97.58	NO	NO	Escherichia coli	8.00	0.00	8.00	16.02	62.00	71.75	0	0	0	0	N/A	N/A		387	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux
CTX-M-178	3005601	protein homolog model	Resistomes & Variants	1	100.0	NO	NO	Escherichia coli	8.00	0.00	8.00	29.37	74.00	51.00	0	0	0	0	N/A	N/A		252	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
mdtB	3000793	protein homolog model	Resistomes & Variants	9	94.33 - 99.42	YES	NO	Escherichia coli; Klebsiella pneumoniae; Mycobacterium tuberculosis; Enterobacter hormaechei; Klebsiella michiganensis; Citrobacter amalonaticus	228.00	0.00	228.00	58.26	487.33	106.10	0	0	0	0	N/A	N/A		3123; 594; 1470; 231; 249; 237; 1029; 3123; 3123	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminocoumarin antibiotic	antibiotic efflux
kdpE	3003841	protein homolog model	Resistomes & Variants	4	91.74 - 100.0	YES	NO	Escherichia coli; Salmonella enterica	9717.00	0.00	9717.00	17.06	143.50	29.66	0	0	0	0	N/A	N/A		735; 723; 957; 888	kdpDE	aminoglycoside antibiotic	antibiotic efflux
aadA5	3002605	protein homolog model	Resistomes & Variants	1	100.0	YES	NO	Escherichia coli	94.00	0.00	94.00	37.86	460.00	117.01	0	0	0	0	N/A	N/A		1215	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
mphA	3000316	protein homolog model	Resistomes & Variants	1	100.0	YES	NO	Escherichia coli	202.00	0.00	202.00	88.27	286.00	33.84	0	0	0	0	N/A	N/A		324	macrolide phosphotransferase (MPH)	macrolide antibiotic	antibiotic inactivation
qacL	3005098	protein homolog model	Resistomes & Variants	1	92.73	NO	NO	Escherichia coli	8.00	0.00	8.00	68.71	235.00	187.75	0	0	0	0	N/A	N/A		342	small multidrug resistance (SMR) antibiotic efflux pump	disinfecting agents and antiseptics	antibiotic efflux
TEM-71	3000937	protein homolog model	Resistomes & Variants	1	100.0	NO	NO	Xanthomonas oryzae	1.00	0.00	1.00	18.69	120.00	184.00	0	0	0	0	N/A	N/A		642	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
rsmA	3005069	protein homolog model	Resistomes & Variants	1	92.73	NO	NO	Escherichia coli	1.00	0.00	1.00	11.11	19.00	47.00	0	0	0	0	N/A	N/A		171	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux
APH(6)-Id	3002660	protein homolog model	Resistomes & Variants	2	99.24 - 100.0	NO	NO	Escherichia coli; Pseudomonas aeruginosa	6.00	0.00	6.00	14.91	56.50	107.62	0	0	0	0	N/A	N/A		312; 495	APH(6)	aminoglycoside antibiotic	antibiotic inactivation
mdtG	3001329	protein homolog model	Resistomes & Variants	1	98.06	NO	NO	Escherichia coli	2.00	0.00	2.00	2.60	25.00	92.00	0	0	0	0	N/A	N/A		960	major facilitator superfamily (MFS) antibiotic efflux pump	phosphonic acid antibiotic	antibiotic efflux
AcrS	3000656	protein homolog model	Resistomes & Variants	1	99.0	NO	NO	Escherichia coli	2.00	0.00	2.00	14.20	46.00	56.00	0	0	0	0	N/A	N/A		324	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
aadA24	3002621	protein homolog model	Resistomes & Variants	2	98.42 - 99.5	NO	NO	Escherichia coli; Klebsiella pneumoniae	9007.00	0.00	9007.00	36.08	333.00	141.35	0	0	0	0	N/A	N/A		1230; 600	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
APH(3')-VIb	3002653	protein homolog model	Resistomes & Variants	1	98.07	YES	YES	Citrobacter freundii; Klebsiella pneumoniae; Morganella morganii; Providencia rettgeri	2.00	0.00	2.00	2.18	17.00	23.00	0	0	0	0	N/A	N/A		780	APH(3')	aminoglycoside antibiotic	antibiotic inactivation
Klebsiella pneumoniae KpnH	3004597	protein homolog model	Resistomes & Variants	8	93.52 - 94.53	YES	NO	Klebsiella aerogenes; Raoultella planticola; Klebsiella michiganensis; Klebsiella quasipneumoniae	748.00	0.00	748.00	9.27	142.88	64.79	0	0	0	0	N/A	N/A		1539; 1539; 1539; 1536; 1539; 1539; 1539; 1545	major facilitator superfamily (MFS) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; penam; peptide antibiotic; penem	antibiotic efflux
ANT(2'')-Ia	3000230	protein homolog model	Resistomes & Variants	2	97.56 - 98.94	NO	YES	Providencia heimbachae; Enterococcus faecium	13.00	0.00	13.00	34.62	231.00	93.22	0	0	0	0	N/A	N/A		789; 315	ANT(2'')	aminoglycoside antibiotic	antibiotic inactivation
