ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
OXA-60	3001808	protein homolog model	CARD; Resistomes & Variants	2	98.15 - 100.0	YES	no data	Ralstonia pickettii	4.00	0.00	4.00	15.93	130.00	171.83	0	0	0	0	N/A	N/A		816; 816	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-21	3001416	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	2.00	0.00	2.00	25.12	208.00	180.00	0	0	0	0	N/A	N/A		828	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
ErmQ	3000593	protein homolog model	CARD; Resistomes & Variants	3	95.0 - 100.0	YES	no data	Clostridium perfringens; Peptacetobacter hiranonis	8.00	0.00	8.00	20.02	105.33	47.56	0	0	0	0	N/A	N/A		774; 399; 93	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration
TUS-1	3000844	protein homolog model	CARD	1	100.0	no data	no data	Myroides odoratus	8.00	0.00	8.00	20.21	151.00	65.12	0	0	0	0	N/A	N/A		747	TUS beta-lactamase	carbapenem; cephalosporin; cephamycin	antibiotic inactivation
vanY gene in vanB cluster	3002956	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus faecalis	1.00	0.00	1.00	2.11	17.00	23.00	0	0	0	0	N/A	N/A		807	vanY; glycopeptide resistance gene cluster	glycopeptide antibiotic	antibiotic target alteration
OXA-22	3001417	protein homolog model	CARD	1	100.0	no data	no data	Ralstonia pickettii	1.00	0.00	1.00	16.12	133.00	195.00	0	0	0	0	N/A	N/A		825	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
tet(X)	3000205	protein homolog model	CARD; Resistomes & Variants	3	96.39 - 100.0	no data	no data	Bacteroides fragilis; Bacteroides ovatus; Phocaeicola vulgatus	8.00	0.00	8.00	23.94	279.33	194.83	0	0	0	0	N/A	N/A		1167; 1167; 1167	tetracycline inactivation enzyme	glycylcycline; tetracycline antibiotic	antibiotic inactivation
APH(2'')-Ig	3002669	protein homolog model	CARD	1	100.0	no data	no data	Campylobacter coli	1.00	0.00	1.00	1.85	17.00	23.00	0	0	0	0	N/A	N/A		921	APH(2'')	aminoglycoside antibiotic	antibiotic inactivation
CGB-1	3000841	protein homolog model	CARD	1	100.0	no data	no data	Chryseobacterium gleum	5.00	0.00	5.00	4.94	36.00	36.20	0	0	0	0	N/A	N/A		729	CGB beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
AER-1	3002481	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas hydrophila	2.00	0.00	2.00	33.01	302.00	197.50	0	0	0	0	N/A	N/A		915	AER beta-lactamase	penam	antibiotic inactivation
lsaB	3003111	protein homolog model	CARD	1	100.0	no data	no data	Mammaliicoccus sciuri	22.00	0.00	22.00	8.11	120.00	56.00	0	0	0	0	N/A	N/A		1479	lsa-type ABC-F protein	lincosamide antibiotic; streptogramin antibiotic; pleuromutilin antibiotic	antibiotic target protection
OXA-55	3001813	protein homolog model	CARD	1	100.0	no data	no data	Shewanella algae	1.00	0.00	1.00	1.95	17.00	23.00	0	0	0	0	N/A	N/A		870	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
IND-9	3002265	protein homolog model	CARD	1	100.0	no data	no data	Chryseobacterium indologenes	2.00	0.00	2.00	2.50	18.00	28.50	0	0	0	0	N/A	N/A		720	IND beta-lactamase	carbapenem	antibiotic inactivation
Erm(43)	3003205	protein homolog model	CARD	1	100.0	no data	no data	Mammaliicoccus lentus	19.00	0.00	19.00	27.19	199.00	73.84	0	0	0	0	N/A	N/A		732	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin B antibiotic	antibiotic target alteration
EXO-1	3003564	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces albus	1.00	0.00	1.00	2.65	25.00	96.00	0	0	0	0	N/A	N/A		945	EXO beta-lactamase	penam	antibiotic inactivation
Erm(33)	3000599	protein homolog model	CARD	1	100.0	no data	no data	Mammaliicoccus sciuri	2.00	0.00	2.00	8.20	60.00	52.00	0	0	0	0	N/A	N/A		732	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration
aadA11	3002611	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	14.00	0.00	14.00	15.84	134.00	136.57	0	0	0	0	N/A	N/A		846	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
OXA-334	3001522	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter johnsonii	6.00	0.00	6.00	46.79	386.00	200.67	0	0	0	0	N/A	N/A		825	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
DIM-1	3000848	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter sp.	1.00	0.00	1.00	2.38	18.00	34.00	0	0	0	0	N/A	N/A		756	DIM beta-lactamase	carbapenem; cephalosporin	antibiotic inactivation
aadA13	3002613	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	0.00	1.00	18.92	151.00	201.00	0	0	0	0	N/A	N/A		798	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
PEDO-2	3003714	protein homolog model	CARD	1	100.0	no data	no data	Pedobacter sp.	12.00	0.00	12.00	9.32	80.00	30.42	0	0	0	0	N/A	N/A		858	subclass B3 PEDO beta-lactamase	carbapenem	antibiotic inactivation
aacA43	3004641	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	17.00	0.00	17.00	44.50	251.00	94.18	0	0	0	0	N/A	N/A		564	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
ANT(3'')-IIb	3004090	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter sp.	4.00	0.00	4.00	10.61	84.00	53.75	0	0	0	0	N/A	N/A		792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
BES-1	3004751	protein homolog model	CARD	1	100.0	no data	no data	Serratia marcescens	1.00	0.00	1.00	2.84	25.00	70.00	0	0	0	0	N/A	N/A		879	BES Beta-lactamase	penam	antibiotic inactivation
