ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
OXA-308	3001763	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter gerneri	1.00	0.00	1.00	2.14	18.00	34.00	0	0	0	0	N/A	N/A		840	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
ALI-1	3006894	protein homolog model	CARD	1	100.0	no data	no data	Bacteria, Viruses,	2.00	0.00	2.00	22.22	164.00	138.00	0	0	0	0	N/A	N/A		738	ALI beta-lactamase	carbapenem	antibiotic inactivation
OXA-551	3005775	protein homolog model	CARD	1	100.0	no data	no data	Bacteria, Viruses,	2.00	0.00	2.00	4.95	44.00	134.50	0	0	0	0	N/A	N/A		888	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
APH(2'')-If	3004191	protein homolog model	Resistomes & Variants	1	100.0	NO	NO	Campylobacter coli; Campylobacter jejuni	1.00	0.00	1.00	1.99	18.00	34.00	0	0	0	0	N/A	N/A		906	APH(2'')	aminoglycoside antibiotic	antibiotic inactivation
OXA-608	3005829	protein homolog model	Resistomes & Variants	1	99.55	NO	NO	Campylobacter jejuni	44.00	0.00	44.00	13.67	98.00	48.39	0	0	0	0	N/A	N/A		717	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
CRP	3000518	protein homolog model	Resistomes & Variants	23	94.29 - 99.05	YES	NO	Providencia alcalifaciens; Vibrio parahaemolyticus; Vibrio cholerae; Salmonella enterica; Vibrio vulnificus; Vibrio mimicus; Proteus mirabilis; Serratia liquefaciens; Vibrio alginolyticus; Pectobacterium parmentieri; Vibrio fluvialis	182.00	0.00	182.00	36.69	232.22	133.90	0	0	0	0	N/A	N/A		633; 633; 633; 633; 633; 633; 633; 633; 633; 633; 633; 633; 633; 633; 633; 633; 633; 633; 633; 633; 633; 633; 633	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux
adeF	3000777	protein homolog model	Resistomes & Variants	18	41.55 - 65.6	YES	NO	Photobacterium profundum; Vibrio parahaemolyticus; Shewanella putrefaciens; Burkholderia cepacia; Vibrio alginolyticus; Vibrio owensii; Vibrio harveyi; Vibrio fluvialis	167.00	0.00	167.00	14.37	453.11	147.16	0	0	0	0	N/A	N/A		3156; 3153; 3159; 3174; 3159; 3135; 3192; 3153; 3153; 3153; 3153; 3153; 3153; 3153; 3153; 3153; 3153; 3153	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux
rsmA	3005069	protein homolog model	Resistomes & Variants	3	86.67 - 89.29	YES	NO	Photobacterium profundum; Shewanella putrefaciens	21.00	0.00	21.00	70.03	138.67	130.25	0	0	0	0	N/A	N/A		198; 198; 198	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux
acrB	3000216	protein homolog model	Resistomes & Variants	1	100.0	NO	NO	Escherichia coli	2322.00	0.00	2322.00	86.20	331.00	159.35	0	0	0	0	N/A	N/A		384	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
sul1	3000410	protein homolog model	Resistomes & Variants	1	99.07	YES	NO	Escherichia coli	885.00	0.00	885.00	59.71	335.00	138.49	0	0	0	0	N/A	N/A		561	sulfonamide resistant sul	sulfonamide antibiotic	antibiotic target replacement
YojI	3003952	protein homolog model	Resistomes & Variants	1	99.18	NO	NO	Escherichia coli	37.00	0.00	37.00	18.86	73.00	54.70	0	0	0	0	N/A	N/A		387	ATP-binding cassette (ABC) antibiotic efflux pump	peptide antibiotic	antibiotic efflux
Escherichia coli mdfA	3001328	protein homolog model	Resistomes & Variants	1	95.98	NO	NO	Escherichia coli	1.00	0.00	1.00	3.78	26.00	106.00	0	0	0	0	N/A	N/A		687	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux
marA	3000263	protein homolog model	Resistomes & Variants	1	98.43	NO	NO	Escherichia coli	1.00	0.00	1.00	5.73	22.00	34.00	0	0	0	0	N/A	N/A		384	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic
SHV-129	3001176	protein homolog model	Resistomes & Variants	1	99.22	YES	NO	Klebsiella pneumoniae	3.00	0.00	3.00	10.35	82.00	94.33	0	0	0	0	N/A	N/A		792	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
Vibrio cholerae varG	3004289	protein homolog model	Resistomes & Variants	2	96.26 - 98.66	YES	NO	Vibrio cholerae	2.00	0.00	2.00	13.33	150.00	178.00	0	0	0	0	N/A	N/A		1125; 1125	Subclass B1 Vibrio cholerae varG beta-lactamase	carbapenem	antibiotic inactivation
kdpE	3003841	protein homolog model	Resistomes & Variants	1	91.74	NO	NO	Salmonella enterica	27.00	0.00	27.00	31.98	284.00	34.26	0	0	0	0	N/A	N/A		888	kdpDE	aminoglycoside antibiotic	antibiotic efflux
fusD	3003731	protein homolog model	Resistomes & Variants	1	97.77	NO	NO	Staphylococcus saprophyticus	1.00	0.00	1.00	3.15	17.00	23.00	0	0	0	0	N/A	N/A		540	Target protecting FusB-type protein conferring resistance to Fusidic acid	fusidane antibiotic	antibiotic target protection
QnrS2	3002791	protein homolog model	Resistomes & Variants	1	86.7	YES	NO	Vibrio alginolyticus	17.00	0.00	17.00	100.00	657.00	151.82	0	0	0	0	N/A	N/A		657	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
tet(35)	3000481	protein homolog model	Resistomes & Variants	4	95.66 - 97.56	YES	NO	Vibrio alginolyticus; Vibrio owensii; Vibrio harveyi	18.00	0.00	18.00	17.21	275.75	144.59	0	0	0	0	N/A	N/A		1602; 1602; 1602; 1602	ATP-binding cassette (ABC) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
